        Date        , GPU Core Clock [MHz] , GPU Core Clock [MHz] , GPU Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Power Consumption [% TDP] , PerfCap Reason [] , VDDC [V] ,
2018-01-25 17:50:57 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:50:58 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.8   ,              16   , 0.8620   ,
2018-01-25 17:50:59 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:00 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:51:01 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:51:02 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:03 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:04 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:05 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:06 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:07 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:08 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:09 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:10 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:11 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:12 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:51:13 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:14 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:15 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:16 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:17 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:51:18 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:19 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:20 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:21 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:22 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:23 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:24 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:25 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:51:26 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:51:27 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:28 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:29 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:30 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:31 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:51:32 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:33 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:34 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:51:35 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:36 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:37 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:38 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:39 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:40 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:41 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:42 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:43 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:44 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:45 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:46 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:47 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:48 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:49 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:50 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:51 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:51:52 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:53 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:54 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:55 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:56 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:57 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:58 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:51:59 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:52:00 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:01 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.8   ,              16   , 0.8620   ,
2018-01-25 17:52:02 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:03 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.8   ,              16   , 0.8620   ,
2018-01-25 17:52:04 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:05 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:52:06 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:52:07 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.8   ,              16   , 0.8620   ,
2018-01-25 17:52:08 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:52:09 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:10 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:11 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:12 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:13 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:14 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:15 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:16 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:52:17 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:18 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:19 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:20 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:21 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:22 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:23 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:24 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:25 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:26 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:52:27 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:28 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:29 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:30 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:31 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:32 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:33 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:34 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:35 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:36 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:52:37 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:38 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:39 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:40 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:41 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:52:42 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:43 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:52:44 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:45 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:46 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:47 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:48 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:49 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:50 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:52:51 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:52:52 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:53 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:54 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:55 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:56 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:52:57 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:58 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:52:59 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:53:00 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:53:01 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:53:02 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:53:03 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:53:04 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:53:05 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:53:06 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:53:07 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:53:08 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:53:09 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:53:10 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:53:11 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:53:12 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.8   ,              16   , 0.8620   ,
2018-01-25 17:53:13 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:53:14 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:53:15 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:53:16 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.8   ,              16   , 0.8620   ,
2018-01-25 17:53:17 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:53:18 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:53:19 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:53:20 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
